product_id,product_name,price,total_sales,chiffre_affaires,zscore,premium
4179,Domaine de l'Hortus Pic Saint-Loup La Grande Cuvée 2018,24.0,7.0,168.0,-0.3053929143237587,False
4180,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,24.0,0.0,0.0,-0.3053929143237587,False
4181,Borie La Vitarèle Saint-Chinian Les Terres Blanches 2019,11.9,9.0,107.10000000000001,-0.7404799913852652,False
4182,Borie La Vitarèle Saint-Chinian Les Schistes 2017,16.7,3.0,50.099999999999994,-0.5678834649476427,False
4183,Borie La Vitarèle Saint-Chinian Les Crès 2016,21.4,0.0,0.0,-0.39888269947747085,False
4186,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,16.6,1.0,16.6,-0.5714792259150931,False
4187,Le Pas de l'Escalette Languedoc Les Petits Pas 2019,13.3,42.0,558.6,-0.6901393378409586,False
4188,Château de La Liquière Languedoc Blanc Les Amandiers 2019,9.5,8.0,76.0,-0.8267782546040763,False
4190,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,12.1,5.0,60.5,-0.7332884694503641,False
4191,Château de La Liquière Faugères Les Amandiers Rouge 2019,9.3,12.0,111.60000000000001,-0.8339697765389772,False
4192,Château de La Liquière Faugères Cistus Rouge 2017,17.8,5.0,89.0,-0.5283300943056876,False
4193,Château de La Liquière Faugères Cistus Blanc 2019,13.5,8.0,108.0,-0.6829478159060577,False
4194,Château de La Liquière Faugères 2017,10.8,9.0,97.2,-0.7800333620272202,False
4196,Château de La Liquière Faugères Tucade 2015,27.2,2.0,54.4,-0.1903285633653438,False
4197,Château de La Liquière Faugères Les Amandiers Rosé 2019,9.4,8.0,75.2,-0.8303740155715268,False
4198,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,5.8,0.0,0.0,-0.9598214103997436,False
4200,Moulin de Gassac IGP Pays d'Hérault Guilhem Rosé 2019,5.8,46.0,266.8,-0.9598214103997436,False
4201,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert 2018,38.0,0.0,0.0,0.1980136211193066,False
4202,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,38.0,0.0,0.0,0.1980136211193066,False
4203,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,9.9,6.0,59.400000000000006,-0.8123952107342745,False
4204,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,11.3,3.0,33.900000000000006,-0.7620545571899678,False
4205,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,23.0,12.0,276.0,-0.3413505239982634,False
4207,Domaine Montrose Côtes de Thongue Rouge 2018,6.7,5.0,33.5,-0.9274595616926894,False
4208,Domaine Montrose Côtes de Thongue Rosé 2019,7.6,16.0,121.6,-0.8950977129856351,False
4210,Lucien Boillot Nuits-Saint-Georges 1er Cru Les Pruliers 2017,79.8,0.0,0.0,1.7010417055136013,False
4211,Lucien Boillot Pommard 2017,48.5,1.0,48.5,0.5755685227016055,False
4212,Lucien Boillot Volnay 2017,39.8,2.0,79.6,0.26273731853341487,False
